Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales
1,35.68,3.655,141.1199827,7.503,1034448.07
0,36.25,3.703,141.2140357,7.503,1004749.41
0,37.47,3.827,141.3875357,7.503,974866.65
0,41.72,3.876,141.4742857,7.503,991127.01
0,46.06,3.867,141.55478,7.503,966780.01
0,54.68,3.889,141.6269332,7.503,992774.4
0,49.89,4.025,141.8433929,7.671,939118.24
0,58.81,4.046,141.9015262,7.671,1000342.87
0,51.42,4.023,141.9596595,7.671,922539.94
0,50.75,3.991,142.0177929,7.671,1005083.31
0,56.72,3.947,142.0759262,7.671,997868.63
0,61.9,3.899,142.0970115,7.671,986612.02
0,62.39,3.85,142.1032776,7.671,1047297.38
0,70.01,3.798,142.1095438,7.671,1102857.37
0,61.71,3.746,142.1158099,7.671,1061134.37
0,66.56,3.683,142.1292548,7.671,1061219.19
0,70.99,3.577,142.1920381,7.671,1053881.78
0,76.57,3.61,142.2337569,7.753,991969.37
0,73.52,3.701,142.2126924,7.753,925731.21
0,72.99,3.698,142.1916279,7.753,1007257.83
0,76.74,3.772,142.1705634,7.753,973812.79
0,74.92,3.84,142.2157385,7.753,981273.26
0,70.42,3.874,142.3105933,7.753,1060906.75
0,63.38,4.056,142.6798167,7.753,921612.53
0,62.17,4.018,142.76575,7.753,976479.51
0,55.28,4.0,142.8633629,7.543,978027.95
0,57.58,3.917,142.7624113,7.543,1094422.69
0,26.7,2.747,131.637,5.892,1319588.04
0,32.68,2.753,131.686,5.892,1198709.65
0,33.15,2.766,131.735,5.892,1311175.93
0,36.07,2.805,131.784,5.892,1408082.96
0,40.5,2.826,131.9019677,5.435,1556627.62
0,56.82,2.849,131.9408065,5.435,1264434.7
0,44.25,2.885,131.9809,5.435,1288823.72
0,46.4,2.895,132.0226667,5.435,1315023.08
0,45.47,2.935,132.0644333,5.435,1259414.52
0,61.04,2.981,132.1062,5.435,1365552.28
0,45.33,2.983,132.152129,5.435,1303055.09
0,64.94,2.857,132.3648387,5.435,1514435.51
0,58.35,2.83,132.4357419,5.435,1439432.06
0,60.29,2.805,132.4733333,5.435,1507708.93
0,69.83,2.81,132.4976,5.435,1415204.88
0,64.76,2.815,132.5218667,5.326,1549113.18
0,77.16,2.806,132.5461333,5.326,1417535.78
0,70.2,2.784,132.5825806,5.326,1333634.45
0,69.71,2.792,132.5983871,5.326,1319773.55
0,67.43,2.81,132.63,5.326,1346345.97
0,63.25,2.77,132.6932258,5.326,1584623.36
0,72.91,2.735,132.7248387,5.326,1405119.23
1,63.21,2.717,132.7564516,5.326,1272842.85
0,55.3,2.716,132.7670667,5.326,1159132.58
0,57.75,2.718,132.7619333,5.326,1099055.65
0,62.07,2.717,132.7568,5.287,1129909.44
0,45.55,2.878,132.7633548,5.287,1119809.71
0,43.19,2.919,132.8170968,5.287,1147503.92
0,48.68,2.938,132.8708387,5.287,1112871.23
0,36.6,2.938,132.9245806,5.287,1203119.96
0,35.59,2.961,132.9783226,5.287,1387953.75
0,41.66,3.03,132.9172,5.287,1314994.32
0,34.3,3.065,132.7566667,5.287,1617025.41
0,20.12,3.132,132.6764,5.287,1872365.99
0,23.05,3.139,132.6804516,5.287,2238573.48
0,22.96,3.15,132.7477419,5.287,2734277.1
1,19.05,3.177,132.8150323,5.287,1169773.85
0,27.81,3.193,132.8823226,5.114,1122034.48
0,18.2,3.215,132.9510645,5.114,1016756.1
0,15.58,3.232,133.0285161,5.114,1110706.06
0,10.91,3.243,133.1059677,5.114,1083657.61
0,14.5,3.24,133.1834194,5.114,1159438.53
0,26.6,3.263,133.3701429,5.114,1369971.57
0,17.0,3.281,133.4921429,5.114,1206917.2
0,20.67,3.437,133.6141429,5.114,1301185.28
0,29.36,3.6,133.7361429,5.114,1042043.55
0,29.11,3.624,133.9587419,5.114,1148624.83
0,29.44,3.638,134.0682581,4.781,1182694.95
0,36.74,3.72,134.1777742,4.781,1248901.98
0,39.62,3.919,134.3571,4.781,1447301.24
0,54.2,3.988,134.4357333,4.781,1173307.4
0,55.12,4.095,134.593,4.781,1254914.87
0,63.27,4.034,134.7677742,4.781,1361945.18
0,65.23,3.924,134.9425484,4.781,1447028.06
0,61.06,3.873,135.0837333,4.781,1470520.83
0,63.8,3.851,135.2652667,4.781,1434036.18
0,65.65,3.815,135.4468,4.584,1492507.44
0,69.92,3.784,135.6283333,4.584,1379488.05
0,76.74,3.882,135.8738387,4.584,1362144.0
0,69.55,3.898,135.9639355,4.584,1319767.55
0,69.53,3.903,136.0540323,4.584,1416344.68
0,69.86,3.88,136.144129,4.584,1380952.05
0,67.09,3.82,136.183129,4.584,1453416.53
0,67.04,3.796,136.2136129,4.584,1637266.29
1,66.04,3.809,136.2745806,4.584,1423289.9
0,60.52,3.809,136.3145,4.584,1253329.17
0,57.14,3.758,136.367,4.584,1289082.81
0,64.76,3.684,136.4195,4.584,1275597.85
0,49.0,3.633,136.472,4.42,1463501.99
0,56.79,3.583,136.5150968,4.42,1257778.34
0,52.12,3.618,136.5017742,4.42,1441032.59
0,42.57,3.604,136.4884516,4.42,1407191.96
0,39.18,3.586,136.475129,4.42,1428436.33
0,44.04,3.57,136.4618065,4.42,1436940.78
0,45.48,3.571,136.4666667,4.42,1345631.96
1,35.23,3.536,136.4788,4.42,2057059.53
0,43.6,3.501,136.4909333,4.42,1552886.59
0,36.4,3.47,136.5030667,4.42,1841173.6
0,32.99,3.445,136.5335161,4.42,2173621.2
0,27.8,3.413,136.5883871,4.42,2587953.32
1,22.3,3.402,136.6432581,4.42,1213486.95
0,24.29,3.439,136.698129,4.261,1150662.55
0,15.33,3.542,136.8564194,4.261,1146992.13
0,25.71,3.568,136.9598387,4.261,1037476.38
0,29.71,3.633,137.0632581,4.261,1261872.67
0,25.91,3.827,137.4238966,4.261,1322852.2
0,41.19,3.867,137.5843871,4.261,1258364.31
0,57.82,3.889,137.6552903,4.261,1288154.1
0,36.71,3.921,137.7261935,4.261,1261964.96
0,37.43,3.957,137.7970968,4.125,1604605.69
0,56.55,4.046,137.9230667,4.125,1287899.41
0,44.62,4.023,137.9781333,4.125,1277758.76
0,58.42,3.899,138.1065806,4.125,1332952.47
0,66.22,3.798,138.1138065,4.125,1476144.34
0,56.82,3.746,138.1174194,4.125,1568048.54
0,71.82,3.629,138.1629,4.125,1522042.57
0,64.23,3.577,138.1962667,4.125,1451782.16
0,70.86,3.538,138.2296333,4.156,1545370.16
0,69.19,3.561,138.263,4.156,1384921.63
0,69.31,3.701,138.2033871,4.156,1322932.36
0,71.51,3.698,138.1735806,4.156,1416926.31
0,69.97,3.84,138.1857097,4.156,1510131.45
0,64.63,3.874,138.2814516,4.156,1702220.96
1,66.74,3.921,138.4729355,4.156,1427162.26
0,61.37,3.988,138.5673,4.156,1279041.64
0,56.8,4.056,138.6534,4.156,1338627.55
0,53.71,4.018,138.7395,4.156,1319035.06
0,56.65,4.027,138.8256,4.145,1464616.59
0,48.1,4.029,138.9117,4.145,1412925.25
0,47.89,4.0,138.8336129,4.145,1363155.77
0,50.56,3.917,138.7281613,4.145,1347454.59
0,22.43,2.954,131.5279032,8.326,1388725.63
1,25.94,2.94,131.5866129,8.326,1414107.1
0,31.05,2.909,131.637,8.326,1385362.49
0,33.98,2.91,131.686,8.326,1158722.74
0,36.73,2.919,131.735,8.326,1412387.37
0,42.31,2.938,131.784,8.326,1309340.16
0,48.87,2.963,131.863129,8.326,1258311.56
0,45.22,2.957,131.9019677,8.211,1478321.26
0,62.06,2.992,131.9408065,8.211,1379579.63
0,51.08,3.01,131.9809,8.211,1268266.72
0,51.07,3.021,132.0226667,8.211,1264117.01
0,51.48,3.042,132.0644333,8.211,1259877.19
0,66.65,3.095,132.1062,8.211,1409705.03
0,51.31,3.112,132.152129,8.211,1346783.35
0,60.44,3.096,132.2230323,8.211,1283482.85
0,69.59,3.046,132.2939355,8.211,1473868.15
0,71.99,3.006,132.3648387,8.211,1566668.91
0,64.84,2.972,132.4357419,8.211,1375458.21
0,67.17,2.942,132.4733333,8.211,1354168.18
0,74.9,2.958,132.4976,8.211,1399073.75
0,71.12,2.958,132.5218667,8.117,1563387.94
0,76.56,2.933,132.5667742,8.117,1418697.05
0,75.27,2.924,132.5825806,8.117,1333740.35
0,75.91,2.932,132.5983871,8.117,1387517.63
0,74.54,2.942,132.6141935,8.117,1442819.28
0,74.17,2.923,132.63,8.117,1384243.75
0,72.17,2.913,132.6616129,8.117,1375307.54
0,67.0,2.885,132.6932258,8.117,1350059.35
0,73.52,2.86,132.7248387,8.117,1366381.6
0,60.31,2.846,132.7670667,8.117,1273295.46
0,64.3,2.837,132.7619333,8.117,1169413.27
0,66.88,2.84,132.7568,8.275,1215273.2
0,54.82,2.903,132.7516667,8.275,1361944.94
0,52.83,2.999,132.7633548,8.275,1300806.74
0,48.69,3.049,132.8170968,8.275,1234875.33
0,57.29,3.055,132.8708387,8.275,1244925.94
0,42.2,3.049,132.9245806,8.275,1285358.01
0,41.76,3.065,132.9783226,8.275,1312877.01
1,41.92,3.186,132.8369333,8.275,1779276.51
0,37.08,3.2,132.7566667,8.275,1413302.7
0,27.11,3.255,132.6764,8.275,1593012.75
0,27.99,3.301,132.6804516,8.275,1663525.77
0,27.74,3.309,132.7477419,8.275,2386015.75
1,25.9,3.336,132.8150323,8.275,1208600.05
0,30.72,3.351,132.8823226,8.252,1178641.71
0,22.41,3.367,132.9510645,8.252,1167740.2
0,23.69,3.391,133.0285161,8.252,1107170.39
0,23.83,3.4,133.1834194,8.252,1225182.04
1,26.51,3.416,133.260871,8.252,1341240.62
0,34.04,3.42,133.3701429,8.252,1360150.12
0,26.09,3.452,133.4921429,8.252,1235121.33
0,31.36,3.605,133.6141429,8.252,1346994.53
0,39.51,3.752,133.7361429,8.252,1253218.7
0,36.88,3.789,133.9587419,8.252,1158693.12
0,35.73,3.811,134.0682581,8.212,1163803.3
0,44.7,3.895,134.1777742,8.212,1273670.32
0,52.36,3.981,134.2784667,8.212,1245576.65
0,46.0,4.061,134.3571,8.212,1372484.9
0,55.75,4.192,134.5143667,8.212,1339630.35
0,65.74,4.134,134.7677742,8.212,1311153.72
0,73.12,4.069,134.8551613,8.212,1554837.62
0,64.34,3.989,135.0837333,8.212,1320359.23
0,70.27,3.916,135.4468,8.358,1445596.61
0,72.56,3.886,135.6283333,8.358,1567340.07
0,74.43,3.915,135.7837419,8.358,1356938.95
0,74.84,4.004,135.9639355,8.358,1310973.06
0,74.64,4.02,136.0540323,8.358,1417616.81
0,69.93,3.942,136.183129,8.358,1352039.88
0,69.94,3.906,136.2136129,8.358,1402372.09
0,68.14,3.879,136.2440968,8.358,1196105.44
1,68.32,3.93,136.2745806,8.358,1527455.19
0,65.56,3.937,136.3145,8.358,1227535.97
0,60.61,3.899,136.367,8.358,1232376.49
0,68.0,3.858,136.4195,8.358,1246242.61
0,53.87,3.775,136.472,8.454,1405914.39
0,60.21,3.744,136.5150968,8.454,1333315.03
0,48.0,3.757,136.4884516,8.454,1307142.75
0,46.78,3.719,136.4618065,8.454,1425078.59
0,48.17,3.717,136.4666667,8.454,1297535.69
1,41.83,3.689,136.4788,8.454,1761235.67
0,47.21,3.666,136.4909333,8.454,1335647.1
0,42.3,3.627,136.5030667,8.454,1529615.54
0,36.0,3.611,136.5335161,8.454,1624994.43
1,33.45,3.566,136.6432581,8.454,1363973.16
0,36.5,3.666,136.753,8.659,1155594.2
0,25.73,3.705,136.8564194,8.659,1151993.85
0,31.92,3.737,136.9598387,8.659,1057290.41
0,38.61,3.796,137.0632581,8.659,1249696.97
1,33.82,3.826,137.1666774,8.659,1403460.87
0,33.92,3.874,137.2583103,8.659,1326370.08
0,35.36,3.983,137.4238966,8.659,1213994.39
0,48.68,4.021,137.5843871,8.659,1239299.12
0,47.28,4.098,137.7261935,8.659,1230106.13
0,48.65,4.187,137.868,8.983,1285783.87
0,61.05,4.17,137.9230667,8.983,1208654.4
0,52.14,4.124,138.0332,8.983,1306551.71
0,58.7,4.055,138.0882667,8.983,1355391.79
0,63.1,4.029,138.1065806,8.983,1298809.8
0,65.79,3.979,138.1101935,8.983,1407897.57
0,59.93,3.871,138.1174194,8.983,1406313.13
0,68.28,3.786,138.1295333,8.983,1364445.98
0,72.29,3.722,138.1629,8.983,1434709.63
0,70.4,3.667,138.1962667,8.983,1428869.9
0,77.18,3.646,138.2296333,8.953,1645097.75
0,75.36,3.689,138.263,8.953,1405475.78
0,76.42,3.732,138.2331935,8.953,1394299.0
0,73.26,3.819,138.1735806,8.953,1440374.13
0,75.53,3.863,138.1437742,8.953,1497054.81
0,72.87,3.963,138.1857097,8.953,1397970.54
1,72.81,4.076,138.4729355,8.953,1477134.75
0,58.86,4.158,138.7395,8.953,1259278.36
0,60.35,4.151,138.8256,8.693,1416720.54
0,52.59,4.153,138.8336129,8.693,1255414.84
0,55.16,4.071,138.7281613,8.693,1307182.29
0,21.1,2.784,204.2471935,8.187,677231.63
1,19.64,2.773,204.3857472,8.187,583364.02
0,24.16,2.745,204.4321004,8.187,676260.67
0,29.16,2.754,204.4630869,8.187,628516.57
0,29.45,2.777,204.4940734,8.187,665750.06
0,40.05,2.818,204.5250598,8.187,660619.99
0,45.0,2.844,204.3782258,8.187,659795.84
0,47.2,2.85,204.0252842,7.856,822486.37
0,61.36,2.869,203.8488134,7.856,712647.97
0,52.16,2.899,203.7307486,7.856,715311.6
0,46.12,2.902,203.6905586,7.856,694531.72
0,63.67,2.966,203.6101784,7.856,724468.97
0,50.27,2.982,203.6133915,7.856,698073.95
0,57.17,2.958,203.8770235,7.856,704113.22
0,69.31,2.899,204.1406556,7.856,792442.54
0,69.22,2.847,204.4042877,7.856,764155.44
0,69.56,2.78,204.670036,7.856,780444.94
0,72.17,2.808,204.5675459,7.856,737569.14
0,73.43,2.783,204.3571656,7.527,726997.84
0,75.37,2.771,204.4812188,7.527,665290.93
0,71.81,2.779,204.8217044,7.527,724499.81
0,67.15,2.755,204.7900305,7.527,711461.95
0,71.17,2.715,204.7583566,7.527,685700.08
1,61.14,2.699,204.7266827,7.527,655811.95
0,60.13,2.706,204.7513279,7.527,628989.88
0,65.06,2.713,204.8182126,7.527,607819.33
0,57.56,2.707,204.8850973,7.484,658640.14
0,48.46,2.764,204.951982,7.484,674283.86
0,54.09,2.868,205.0137637,7.484,616094.72
0,46.73,2.917,205.0627881,7.484,661644.19
0,40.68,2.931,205.2098614,7.484,713250.08
0,42.72,3.0,205.0992811,7.484,718056.73
1,43.43,3.039,204.9621,7.484,1115240.61
0,22.65,3.109,204.6877378,7.484,964729.18
0,21.6,3.14,204.6321194,7.484,1047707.59
0,22.94,3.141,204.6376731,7.484,1295391.19
1,25.89,3.179,204.6432267,7.484,623092.54
0,29.0,3.193,204.6487803,7.343,558794.63
0,18.3,3.205,204.7026042,7.343,572360.83
0,23.21,3.229,205.0460497,7.343,568093.57
1,21.18,3.239,206.0763862,7.343,615666.78
0,38.42,3.245,206.3694701,7.343,634637.03
0,28.36,3.274,206.6424093,7.343,570816.34
0,31.59,3.433,206.9153485,7.343,640912.18
0,40.94,3.631,207.4283845,7.343,603393.64
0,38.51,3.625,207.6553444,7.343,616324.24
0,28.5,3.638,207.8823043,7.287,618377.79
0,51.43,3.821,208.3172811,7.287,674562.45
0,45.87,3.892,208.4779405,7.287,756588.42
0,58.43,3.962,208.6386,7.287,649245.0
0,49.5,4.046,208.7992595,7.287,659446.55
0,60.1,4.066,208.9599189,7.287,684783.15
0,56.56,4.062,208.7583165,7.287,677971.33
0,67.18,3.985,208.556714,7.287,718373.94
0,70.69,3.922,208.3551116,7.287,737551.74
0,63.58,3.842,208.1265604,7.287,717373.43
0,70.71,3.804,208.2306018,7.287,699270.1
0,66.61,3.748,208.3346432,7.274,706206.86
0,71.64,3.711,208.4386847,7.274,698529.64
0,72.67,3.76,208.5309337,7.274,680510.23
0,74.72,3.829,208.6564699,7.274,668390.82
0,74.0,3.842,208.719238,7.274,679706.01
0,70.93,3.812,208.7820061,7.274,667130.48
0,66.8,3.704,208.902476,7.274,726422.55
0,67.2,3.703,208.9625161,7.274,699779.0
1,67.51,3.738,209.0225562,7.274,673248.48
0,62.05,3.742,209.1893892,7.274,628720.46
0,60.28,3.711,209.4986126,7.274,620885.93
0,60.7,3.645,209.807836,7.274,639160.24
0,50.82,3.583,210.1170595,7.082,671522.87
0,50.22,3.57,210.5473252,7.082,690675.5
0,46.28,3.569,210.6918901,7.082,724443.97
0,40.88,3.551,210.8364551,7.082,718393.61
0,44.81,3.53,210.9810201,7.082,719235.07
0,38.69,3.415,211.8667856,7.082,916446.02
0,36.56,3.389,212.2360401,7.082,1290532.97
1,32.42,3.389,212.4035763,7.082,683665.37
0,30.23,3.422,212.5711125,6.961,636419.12
0,34.6,3.513,212.7386486,6.961,614764.31
0,23.87,3.533,212.8336399,6.961,594744.89
0,32.24,3.567,212.9286312,6.961,589554.29
0,34.98,3.617,213.0236225,6.961,642776.4
0,32.23,3.695,213.2732106,6.961,654088.02
0,35.51,3.739,213.4725116,6.961,613501.05
0,36.01,3.816,213.6718127,6.961,643155.89
0,37.44,3.848,213.8711137,6.961,643711.53
0,50.64,3.862,214.0167132,6.961,638204.27
0,47.92,3.953,214.1647079,6.961,684348.92
0,42.46,4.044,214.3127027,7.139,658691.56
0,57.1,4.027,214.3675045,7.139,661566.48
0,44.2,4.004,214.4223063,7.139,655157.32
0,59.21,3.889,214.5319099,7.139,739866.16
0,58.21,3.848,214.5485571,7.139,717207.19
0,67.69,3.798,214.5499425,7.139,783371.02
0,69.54,3.742,214.5513278,7.139,694765.95
0,68.34,3.62,214.5653243,7.139,753860.89
0,69.84,3.506,214.6466757,7.139,718890.81
0,75.52,3.475,214.6873514,7.28,753385.55
0,73.87,3.523,214.728027,7.28,714093.95
0,74.32,3.567,214.7331351,7.28,685676.58
0,72.98,3.647,214.7382432,7.28,659109.53
0,66.99,3.807,214.825578,7.28,728467.72
0,64.53,3.834,214.9567044,7.28,756527.64
0,68.55,3.867,215.0878309,7.28,714828.73
1,72.79,3.911,215.2189573,7.28,671482.9
0,57.6,4.038,215.5475459,7.28,664745.2
0,54.52,3.997,215.7367162,7.28,683300.84
0,57.58,3.985,215.9258865,7.293,699536.73
0,43.74,4.0,216.1150568,7.293,697317.41
0,51.93,3.969,216.1464699,7.293,685531.85
0,56.69,3.882,216.1515902,7.293,688940.94
0,9.55,2.788,131.5279032,8.488,1034119.21
0,22.62,2.747,131.637,8.488,999348.55
0,28.6,2.766,131.735,8.488,1005669.58
0,31.1,2.805,131.784,8.488,963382.09
0,35.34,2.834,131.8242903,8.488,903366.55
0,36.53,2.826,131.9019677,8.512,1029849.2
0,50.13,2.849,131.9408065,8.512,1022293.81
0,36.6,2.885,131.9809,8.512,905548.38
0,39.68,2.895,132.0226667,8.512,881930.87
0,40.56,2.935,132.0644333,8.512,904503.85
0,54.72,2.981,132.1062,8.512,1074479.73
0,39.08,2.983,132.152129,8.512,972663.59
0,50.81,2.961,132.2230323,8.512,986765.01
0,61.65,2.906,132.2939355,8.512,1069851.59
0,58.46,2.857,132.3648387,8.512,1003202.66
0,51.62,2.83,132.4357419,8.512,1073862.59
0,53.62,2.805,132.4733333,8.512,1001286.67
0,63.78,2.81,132.4976,8.512,976242.09
0,71.08,2.806,132.5461333,8.445,1122356.53
0,65.4,2.784,132.5825806,8.445,971615.62
0,62.93,2.792,132.6141935,8.445,1125329.77
0,61.58,2.81,132.63,8.445,1011938.29
0,62.68,2.796,132.6616129,8.445,1007385.36
0,57.23,2.77,132.6932258,8.445,977322.52
0,66.93,2.735,132.7248387,8.445,1037549.71
1,54.82,2.717,132.7564516,8.445,1042226.3
0,57.8,2.717,132.7568,8.149,923221.52
0,46.81,2.776,132.7516667,8.149,1001069.52
0,39.93,2.878,132.7633548,8.149,937956.89
0,36.13,2.919,132.8170968,8.149,916522.66
0,30.51,2.938,132.9245806,8.149,970224.51
0,37.51,2.961,132.9783226,8.149,971193.01
0,36.73,3.03,132.9172,8.149,901972.7
0,16.6,3.132,132.6764,8.149,1149612.04
0,21.81,3.15,132.7477419,8.149,1573982.47
1,18.73,3.177,132.8150323,8.149,877268.29
0,21.13,3.193,132.8823226,7.907,938149.21
0,16.7,3.215,132.9510645,7.907,812323.29
0,12.98,3.232,133.0285161,7.907,809833.21
0,5.54,3.243,133.1059677,7.907,817485.14
0,11.17,3.24,133.1834194,7.907,911807.02
1,15.12,3.255,133.260871,7.907,1010711.08
0,19.63,3.263,133.3701429,7.907,981978.02
0,16.3,3.281,133.4921429,7.907,910298.44
0,14.31,3.437,133.6141429,7.907,945643.17
0,28.13,3.6,133.7361429,7.907,946614.55
0,31.76,3.634,133.8492258,7.907,887426.12
0,22.99,3.624,133.9587419,7.907,866566.54
0,22.99,3.638,134.0682581,7.818,849231.61
0,33.81,3.919,134.3571,7.818,921700.61
0,47.17,3.988,134.4357333,7.818,873450.29
0,48.2,4.095,134.593,7.818,941008.85
0,48.86,4.101,134.6803871,7.818,938334.62
0,59.85,3.924,134.9425484,7.818,1094058.68
0,54.5,3.873,135.0837333,7.818,981646.46
0,56.94,3.851,135.2652667,7.818,997474.93
0,59.89,3.815,135.4468,7.767,1070119.09
0,64.43,3.827,135.7837419,7.767,1021534.7
0,69.52,3.882,135.8738387,7.767,1017867.8
0,63.32,3.898,135.9639355,7.767,1005360.5
0,62.99,3.88,136.144129,7.767,1087644.5
0,61.1,3.796,136.2136129,7.767,1064617.62
0,59.67,3.784,136.2440968,7.767,1040143.14
1,60.98,3.809,136.2745806,7.767,1069710.97
0,55.19,3.809,136.3145,7.767,951569.84
0,50.72,3.758,136.367,7.767,923644.6
0,46.84,3.633,136.472,7.598,1130022.99
0,53.91,3.583,136.5150968,7.598,987886.08
0,45.23,3.618,136.5017742,7.598,974907.28
0,35.06,3.604,136.4884516,7.598,972256.98
0,31.7,3.586,136.475129,7.598,988950.75
0,40.08,3.57,136.4618065,7.598,1077640.13
0,37.78,3.571,136.4666667,7.598,946091.79
0,36.74,3.501,136.4909333,7.598,1012498.49
0,28.24,3.445,136.5335161,7.598,1204807.83
0,22.53,3.413,136.5883871,7.598,1515175.01
1,18.8,3.402,136.6432581,7.598,972834.42
0,25.55,3.523,136.753,7.467,836305.65
0,15.22,3.542,136.8564194,7.467,838751.5
0,24.16,3.568,136.9598387,7.467,820059.89
0,25.24,3.633,137.0632581,7.467,939158.25
1,23.89,3.655,137.1666774,7.467,1081005.64
0,23.9,3.703,137.2583103,7.467,965788.76
0,28.06,3.751,137.3411034,7.467,917924.47
0,22.49,3.827,137.4238966,7.467,955641.74
0,29.03,3.876,137.5066897,7.467,1028569.01
0,35.06,3.867,137.5843871,7.467,919503.4
0,49.97,3.889,137.6552903,7.467,874790.68
0,33.33,3.921,137.7261935,7.467,922018.43
0,33.35,3.957,137.7970968,7.489,1116829.23
0,36.9,4.025,137.868,7.489,889670.29
0,50.81,4.046,137.9230667,7.489,923600.02
0,43.6,4.023,137.9781333,7.489,911969.0
0,47.11,3.947,138.0882667,7.489,1062548.73
0,52.55,3.899,138.1065806,7.489,978082.84
0,58.51,3.798,138.1138065,7.489,1015853.03
0,63.04,3.629,138.1629,7.489,1056282.91
0,60.71,3.577,138.1962667,7.489,1051190.44
0,64.94,3.538,138.2296333,7.405,1180470.8
0,66.75,3.61,138.2331935,7.405,1049625.9
0,65.6,3.698,138.1735806,7.405,1090915.09
0,67.01,3.772,138.1437742,7.405,1121476.51
0,65.54,3.84,138.1857097,7.405,1068292.56
0,62.08,3.874,138.2814516,7.405,1022704.2
0,63.69,3.884,138.3771935,7.405,1053495.51
1,61.58,3.921,138.4729355,7.405,1081874.03
0,57.69,3.988,138.5673,7.405,986131.94
0,52.68,4.056,138.6534,7.405,961084.08
0,50.66,4.018,138.7395,7.405,964726.37
0,45.19,4.029,138.9117,7.138,1044639.69
0,43.51,4.0,138.8336129,7.138,975578.02
0,27.19,2.954,135.3524608,8.237,1874289.79
1,29.81,2.94,135.4113076,8.237,1745362.72
0,36.0,2.91,135.5195191,8.237,1390934.27
0,38.07,2.919,135.5732602,8.237,1313729.72
0,45.98,2.938,135.6270013,8.237,1925113.12
0,49.04,2.96,135.6682247,8.237,1700627.97
0,52.34,2.963,135.7073618,8.237,1836714.84
0,46.9,2.957,135.7464988,8.058,2053952.97
0,54.95,3.01,135.82725,8.058,1857500.96
0,53.91,3.021,135.8721667,8.058,1850205.47
0,53.55,3.042,135.9170833,8.058,1805885.04
0,69.02,3.095,135.962,8.058,1939458.84
0,63.31,3.096,136.0796521,8.058,1836595.58
0,67.88,3.046,136.1489101,8.058,1962468.67
0,74.29,3.006,136.2181682,8.058,2073102.59
0,68.9,2.972,136.2874263,8.058,1873812.93
0,70.0,2.942,136.3243393,8.058,1887182.27
0,78.02,2.958,136.3483143,8.058,1962625.01
0,76.25,2.958,136.3722893,7.982,2024554.1
0,82.69,2.94,136.3962643,7.982,2119163.01
0,81.56,2.924,136.4366924,7.982,1808250.71
0,79.78,2.932,136.4554021,7.982,1816489.53
0,77.45,2.942,136.4741118,7.982,1908036.68
0,75.16,2.913,136.5249182,7.982,1936878.46
0,70.31,2.885,136.557015,7.982,1870684.21
0,78.52,2.86,136.5891118,7.982,1908110.9
1,70.38,2.837,136.6212085,7.982,1913494.81
0,64.5,2.846,136.6338071,7.982,1629978.46
0,57.78,2.903,136.6277321,8.021,1707662.87
0,58.38,2.999,136.6401935,8.021,1728388.2
0,52.82,3.049,136.688871,8.021,1693935.29
0,61.02,3.055,136.7375484,8.021,1688955.49
0,45.91,3.049,136.7862258,8.021,1686010.02
0,45.9,3.065,136.8349032,8.021,1828010.25
0,50.81,3.138,136.7715714,8.021,1704785.74
1,46.67,3.186,136.6895714,8.021,2627910.75
0,41.81,3.2,136.6075714,8.021,1884343.67
0,30.83,3.255,136.5255714,8.021,2139733.68
0,31.62,3.301,136.5292811,8.021,2350098.36
0,31.34,3.309,136.597273,8.021,3078162.08
1,29.59,3.336,136.665265,8.021,1440963.0
0,34.42,3.351,136.7332569,7.827,1568159.48
0,23.64,3.402,136.9706544,7.827,1421111.55
0,28.7,3.4,137.0542431,7.827,1628100.79
1,30.45,3.416,137.1378318,7.827,1636224.77
0,39.32,3.42,137.2511849,7.827,1709365.19
0,33.05,3.452,137.3764439,7.827,1688935.71
0,36.99,3.605,137.5017028,7.827,1656130.67
0,46.65,3.796,137.7398929,7.827,1624539.21
0,40.11,3.789,137.8478929,7.827,1554651.08
0,37.27,3.811,137.9558929,7.725,1628868.28
0,46.87,3.895,138.0638929,7.725,1689844.18
0,52.24,3.981,138.1646952,7.725,1727175.61
0,50.02,4.061,138.2475036,7.725,1921655.48
0,61.71,4.117,138.3303119,7.725,1642074.64
0,56.48,4.192,138.4131202,7.725,1757041.96
0,60.07,4.211,138.4959286,7.725,1763545.32
0,60.22,4.202,138.587106,7.725,1725268.56
0,66.43,4.134,138.6782834,7.725,1820723.17
0,67.03,3.989,139.0028333,7.725,1814740.09
0,72.02,3.964,139.1832917,7.725,1811455.15
0,73.76,3.916,139.36375,7.85,1949983.93
0,76.87,3.886,139.5442083,7.85,2000055.27
0,77.83,3.915,139.7006325,7.85,1762155.79
0,82.28,3.972,139.7969712,7.85,1754879.45
0,78.14,4.02,139.9896486,7.85,1747289.53
0,72.88,3.906,140.1629528,7.85,2034400.78
0,71.44,3.879,140.196985,7.85,1511717.53
0,63.61,3.899,140.32725,7.85,1606208.68
0,70.92,3.858,140.381,7.85,1599626.26
0,64.78,3.744,140.4784194,7.906,1682652.51
0,59.62,3.757,140.4616048,7.906,1689591.44
0,44.46,3.738,140.4279758,7.906,1621109.3
0,51.42,3.717,140.4127857,7.906,1723739.44
1,47.88,3.689,140.4217857,7.906,2504400.71
